 format: day,hour,forecast,value  location:60_127 Start : 20250701 
 8,1700,+39,33.000000 
 8,1700,+40,32.000000 
 8,1700,+41,31.000000 
 8,1700,+42,29.000000 
 8,1700,+43,27.000000 
 8,1700,+44,26.000000 
 8,1700,+45,26.000000 
 8,1700,+46,25.000000 
 8,1700,+47,24.000000 
 8,1700,+48,24.000000 
 8,1700,+49,24.000000 
 8,1700,+50,24.000000 
 8,1700,+51,24.000000 
 8,1700,+52,24.000000 
 8,1700,+53,24.000000 
 8,1700,+54,25.000000 
 8,1700,+55,26.000000 
 8,1700,+56,28.000000 
 8,1700,+57,29.000000 
 8,1700,+58,31.000000 
 8,1700,+59,32.000000 
 8,1700,+60,32.000000 
 8,1700,+61,33.000000 
 8,1700,+62,33.000000 
 8,1700,+63,33.000000 
 8,1700,+64,32.000000 
 8,1700,+65,31.000000 
 8,1700,+66,29.000000 
 8,1700,+67,28.000000 
 8,1700,+68,27.000000 
 8,1700,+69,26.000000 
 8,1700,+70,25.000000 
 8,1700,+73,24.000000 
 8,1700,+76,24.000000 
 8,1700,+79,26.000000 
 8,1700,+82,31.000000 
 8,1700,+85,34.000000 
 8,1700,+88,33.000000 
 8,1700,+91,28.000000 
 8,1700,+94,26.000000 
 8,2000,+6,34.000000 
 8,2000,+7,35.000000 
 8,2000,+8,35.000000 
 8,2000,+9,36.000000 
 8,2000,+10,36.000000 
 8,2000,+11,36.000000 
 8,2000,+12,36.000000 
 8,2000,+13,35.000000 
 8,2000,+14,34.000000 
 8,2000,+15,33.000000 
 8,2000,+16,32.000000 
 8,2000,+17,31.000000 
 8,2000,+18,30.000000 
 8,2000,+19,29.000000 
 8,2000,+20,28.000000 
 8,2000,+21,28.000000 
 8,2000,+22,27.000000 
 8,2000,+23,27.000000 
 8,2000,+24,26.000000 
 8,2000,+25,26.000000 
 8,2000,+26,27.000000 
 8,2000,+27,28.000000 
 8,2000,+28,30.000000 
 8,2000,+29,31.000000 
 8,2000,+30,32.000000 
 8,2000,+31,33.000000 
 8,2000,+32,34.000000 
 8,2000,+33,34.000000 
 8,2000,+34,35.000000 
 8,2000,+35,35.000000 
 8,2000,+36,35.000000 
 8,2000,+37,33.000000 
 8,2000,+38,32.000000 
 8,2000,+39,30.000000 
 8,2000,+40,29.000000 
 8,2000,+41,27.000000 
 8,2000,+42,27.000000 
 8,2000,+43,26.000000 
 8,2000,+44,25.000000 
 8,2000,+45,25.000000 
 8,2000,+46,25.000000 
 8,2000,+47,24.000000 
 8,2000,+48,24.000000 
 8,2000,+49,24.000000 
 8,2000,+50,24.000000 
 8,2000,+51,26.000000 
 8,2000,+52,27.000000 
 8,2000,+53,29.000000 
 8,2000,+54,30.000000 
 8,2000,+55,31.000000 
 8,2000,+56,32.000000 
 8,2000,+57,32.000000 
 8,2000,+58,33.000000 
 8,2000,+59,33.000000 
 8,2000,+60,33.000000 
 8,2000,+61,32.000000 
 8,2000,+62,30.000000 
 8,2000,+63,28.000000 
 8,2000,+64,27.000000 
 8,2000,+65,26.000000 
 8,2000,+66,25.000000 
 8,2000,+67,25.000000 
 8,2000,+70,24.000000 
 8,2000,+73,24.000000 
 8,2000,+76,27.000000 
 8,2000,+79,32.000000 
 8,2000,+82,34.000000 
 8,2000,+85,33.000000 
 8,2000,+88,29.000000 
 8,2000,+91,26.000000 
 8,2300,+6,36.000000 
 8,2300,+7,36.000000 
 8,2300,+8,36.000000 
 8,2300,+9,36.000000 
 8,2300,+10,35.000000 
 8,2300,+11,34.000000 
 8,2300,+12,33.000000 
 8,2300,+13,32.000000 
 8,2300,+14,31.000000 
 8,2300,+15,30.000000 
 8,2300,+16,29.000000 
 8,2300,+17,28.000000 
 8,2300,+18,28.000000 
 8,2300,+19,27.000000 
 8,2300,+20,27.000000 
 8,2300,+21,26.000000 
 8,2300,+22,26.000000 
 8,2300,+23,27.000000 
 8,2300,+24,28.000000 
 8,2300,+25,30.000000 
 8,2300,+26,31.000000 
 8,2300,+27,32.000000 
 8,2300,+28,33.000000 
 8,2300,+29,34.000000 
 8,2300,+30,34.000000 
 8,2300,+31,35.000000 
 8,2300,+32,35.000000 
 8,2300,+33,35.000000 
 8,2300,+34,33.000000 
 8,2300,+35,32.000000 
 8,2300,+36,30.000000 
 8,2300,+37,29.000000 
 8,2300,+38,27.000000 
 8,2300,+39,27.000000 
 8,2300,+40,26.000000 
 8,2300,+41,25.000000 
 8,2300,+42,25.000000 
 8,2300,+43,25.000000 
 8,2300,+44,24.000000 
 8,2300,+45,24.000000 
 8,2300,+46,24.000000 
 8,2300,+47,24.000000 
 8,2300,+48,26.000000 
 8,2300,+49,27.000000 
 8,2300,+50,29.000000 
 8,2300,+51,30.000000 
 8,2300,+52,31.000000 
 8,2300,+53,32.000000 
 8,2300,+54,32.000000 
 8,2300,+55,33.000000 
 8,2300,+56,33.000000 
 8,2300,+57,33.000000 
 8,2300,+58,32.000000 
 8,2300,+59,30.000000 
 8,2300,+60,28.000000 
 8,2300,+61,27.000000 
 8,2300,+62,26.000000 
 8,2300,+63,25.000000 
 8,2300,+64,25.000000 
 8,2300,+67,24.000000 
 8,2300,+70,24.000000 
 8,2300,+73,27.000000 
 8,2300,+76,32.000000 
 8,2300,+79,34.000000 
 8,2300,+82,33.000000 
 8,2300,+85,29.000000 
 8,2300,+88,26.000000 
 Start : 20250709 
 9,0200,+6,36.000000 
 9,0200,+7,35.000000 
 9,0200,+8,34.000000 
 9,0200,+9,33.000000 
 9,0200,+10,32.000000 
 9,0200,+11,31.000000 
 9,0200,+12,30.000000 
 9,0200,+13,29.000000 
 9,0200,+14,28.000000 
 9,0200,+15,28.000000 
 9,0200,+16,27.000000 
 9,0200,+17,27.000000 
 9,0200,+18,26.000000 
 9,0200,+19,26.000000 
 9,0200,+20,27.000000 
 9,0200,+21,28.000000 
 9,0200,+22,30.000000 
 9,0200,+23,31.000000 
 9,0200,+24,32.000000 
 9,0200,+25,33.000000 
 9,0200,+26,34.000000 
 9,0200,+27,34.000000 
 9,0200,+28,35.000000 
 9,0200,+29,35.000000 
 9,0200,+30,35.000000 
 9,0200,+31,33.000000 
 9,0200,+32,32.000000 
 9,0200,+33,30.000000 
 9,0200,+34,29.000000 
 9,0200,+35,27.000000 
 9,0200,+36,27.000000 
 9,0200,+37,26.000000 
 9,0200,+38,25.000000 
 9,0200,+39,25.000000 
 9,0200,+40,25.000000 
 9,0200,+41,24.000000 
 9,0200,+42,24.000000 
 9,0200,+43,24.000000 
 9,0200,+44,24.000000 
 9,0200,+45,26.000000 
 9,0200,+46,27.000000 
 9,0200,+47,29.000000 
 9,0200,+48,30.000000 
 9,0200,+49,31.000000 
 9,0200,+50,32.000000 
 9,0200,+51,32.000000 
 9,0200,+52,33.000000 
 9,0200,+53,33.000000 
 9,0200,+54,33.000000 
 9,0200,+55,32.000000 
 9,0200,+56,30.000000 
 9,0200,+57,28.000000 
 9,0200,+58,27.000000 
 9,0200,+59,26.000000 
 9,0200,+60,25.000000 
 9,0200,+61,25.000000 
 9,0200,+64,24.000000 
 9,0200,+67,24.000000 
 9,0200,+70,27.000000 
 9,0200,+73,32.000000 
 9,0200,+76,34.000000 
 9,0200,+79,33.000000 
 9,0200,+82,29.000000 
 9,0200,+85,26.000000 
 9,0500,+6,33.000000 
 9,0500,+7,32.000000 
 9,0500,+8,31.000000 
 9,0500,+9,30.000000 
 9,0500,+10,29.000000 
 9,0500,+11,28.000000 
 9,0500,+12,28.000000 
 9,0500,+13,27.000000 
 9,0500,+14,27.000000 
 9,0500,+15,26.000000 
 9,0500,+16,26.000000 
 9,0500,+17,27.000000 
 9,0500,+18,28.000000 
 9,0500,+19,30.000000 
 9,0500,+20,31.000000 
 9,0500,+21,32.000000 
 9,0500,+22,33.000000 
 9,0500,+23,34.000000 
 9,0500,+24,34.000000 
 9,0500,+25,35.000000 
 9,0500,+26,35.000000 
 9,0500,+27,35.000000 
 9,0500,+28,33.000000 
 9,0500,+29,32.000000 
 9,0500,+30,30.000000 
 9,0500,+31,29.000000 
 9,0500,+32,27.000000 
 9,0500,+33,27.000000 
 9,0500,+34,26.000000 
 9,0500,+35,25.000000 
 9,0500,+36,25.000000 
 9,0500,+37,25.000000 
 9,0500,+38,24.000000 
 9,0500,+39,24.000000 
 9,0500,+40,24.000000 
 9,0500,+41,24.000000 
 9,0500,+42,26.000000 
 9,0500,+43,27.000000 
 9,0500,+44,29.000000 
 9,0500,+45,30.000000 
 9,0500,+46,31.000000 
 9,0500,+47,32.000000 
 9,0500,+48,32.000000 
 9,0500,+49,33.000000 
 9,0500,+50,33.000000 
 9,0500,+51,33.000000 
 9,0500,+52,32.000000 
 9,0500,+53,30.000000 
 9,0500,+54,28.000000 
 9,0500,+55,27.000000 
 9,0500,+56,26.000000 
 9,0500,+57,25.000000 
 9,0500,+58,25.000000 
 9,0500,+61,24.000000 
 9,0500,+64,24.000000 
 9,0500,+67,27.000000 
 9,0500,+70,32.000000 
 9,0500,+73,34.000000 
 9,0500,+76,33.000000 
 9,0500,+79,29.000000 
 9,0500,+82,26.000000 
 9,0800,+6,30.000000 
 9,0800,+7,29.000000 
 9,0800,+8,28.000000 
 9,0800,+9,28.000000 
 9,0800,+10,27.000000 
 9,0800,+11,27.000000 
 9,0800,+12,26.000000 
 9,0800,+13,26.000000 
 9,0800,+14,27.000000 
 9,0800,+15,28.000000 
 9,0800,+16,30.000000 
 9,0800,+17,31.000000 
 9,0800,+18,32.000000 
 9,0800,+19,33.000000 
 9,0800,+20,34.000000 
 9,0800,+21,34.000000 
 9,0800,+22,35.000000 
 9,0800,+23,35.000000 
 9,0800,+24,35.000000 
 9,0800,+25,33.000000 
 9,0800,+26,32.000000 
 9,0800,+27,30.000000 
 9,0800,+28,29.000000 
 9,0800,+29,27.000000 
 9,0800,+30,27.000000 
 9,0800,+31,26.000000 
 9,0800,+32,25.000000 
 9,0800,+33,25.000000 
 9,0800,+34,25.000000 
 9,0800,+35,24.000000 
 9,0800,+36,24.000000 
 9,0800,+37,24.000000 
 9,0800,+38,24.000000 
 9,0800,+39,26.000000 
 9,0800,+40,27.000000 
 9,0800,+41,29.000000 
 9,0800,+42,30.000000 
 9,0800,+43,31.000000 
 9,0800,+44,32.000000 
 9,0800,+45,32.000000 
 9,0800,+46,33.000000 
 9,0800,+47,33.000000 
 9,0800,+48,33.000000 
 9,0800,+49,32.000000 
 9,0800,+50,30.000000 
 9,0800,+51,28.000000 
 9,0800,+52,27.000000 
 9,0800,+53,26.000000 
 9,0800,+54,25.000000 
 9,0800,+55,25.000000 
 9,0800,+56,24.000000 
 9,0800,+57,23.000000 
 9,0800,+58,24.000000 
 9,0800,+59,24.000000 
 9,0800,+60,24.000000 
 9,0800,+61,24.000000 
 9,0800,+62,24.000000 
 9,0800,+63,25.000000 
 9,0800,+64,27.000000 
 9,0800,+65,28.000000 
 9,0800,+66,30.000000 
 9,0800,+67,32.000000 
 9,0800,+68,33.000000 
 9,0800,+69,33.000000 
 9,0800,+70,34.000000 
 9,0800,+71,34.000000 
 9,0800,+72,34.000000 
 9,0800,+73,33.000000 
 9,0800,+74,32.000000 
 9,0800,+75,30.000000 
 9,0800,+76,29.000000 
 9,0800,+77,28.000000 
 9,0800,+78,27.000000 
 9,0800,+79,26.000000 
 9,0800,+82,25.000000 
 9,0800,+85,25.000000 
 9,0800,+88,27.000000 
 9,0800,+91,31.000000 
 9,0800,+94,32.000000 
 9,0800,+97,30.000000 
 9,0800,+100,26.000000 
 9,0800,+103,25.000000 
 9,1100,+6,28.000000 
 9,1100,+7,27.000000 
 9,1100,+8,27.000000 
 9,1100,+9,26.000000 
 9,1100,+10,26.000000 
 9,1100,+11,27.000000 
 9,1100,+12,28.000000 
 9,1100,+13,30.000000 
 9,1100,+14,31.000000 
 9,1100,+15,32.000000 
 9,1100,+16,33.000000 
 9,1100,+17,34.000000 
 9,1100,+18,34.000000 
 9,1100,+19,35.000000 
 9,1100,+20,35.000000 
 9,1100,+21,35.000000 
 9,1100,+22,33.000000 
 9,1100,+23,32.000000 
 9,1100,+24,30.000000 
 9,1100,+25,29.000000 
 9,1100,+26,27.000000 
 9,1100,+27,27.000000 
 9,1100,+28,26.000000 
 9,1100,+29,25.000000 
 9,1100,+30,25.000000 
 9,1100,+31,25.000000 
 9,1100,+32,24.000000 
 9,1100,+33,24.000000 
 9,1100,+34,24.000000 
 9,1100,+35,24.000000 
 9,1100,+36,26.000000 
 9,1100,+37,27.000000 
 9,1100,+38,29.000000 
 9,1100,+39,30.000000 
 9,1100,+40,31.000000 
 9,1100,+41,32.000000 
 9,1100,+42,32.000000 
 9,1100,+43,33.000000 
 9,1100,+44,33.000000 
 9,1100,+45,33.000000 
 9,1100,+46,32.000000 
 9,1100,+47,30.000000 
 9,1100,+48,28.000000 
 9,1100,+49,27.000000 
 9,1100,+50,26.000000 
 9,1100,+51,25.000000 
 9,1100,+52,25.000000 
 9,1100,+53,24.000000 
 9,1100,+54,23.000000 
 9,1100,+55,24.000000 
 9,1100,+56,24.000000 
 9,1100,+57,24.000000 
 9,1100,+58,24.000000 
 9,1100,+59,24.000000 
 9,1100,+60,25.000000 
 9,1100,+61,27.000000 
 9,1100,+62,28.000000 
 9,1100,+63,30.000000 
 9,1100,+64,32.000000 
 9,1100,+65,33.000000 
 9,1100,+66,33.000000 
 9,1100,+67,34.000000 
 9,1100,+68,34.000000 
 9,1100,+69,34.000000 
 9,1100,+70,33.000000 
 9,1100,+71,32.000000 
 9,1100,+72,30.000000 
 9,1100,+73,29.000000 
 9,1100,+74,28.000000 
 9,1100,+75,27.000000 
 9,1100,+76,26.000000 
 9,1100,+79,25.000000 
 9,1100,+82,25.000000 
 9,1100,+85,27.000000 
 9,1100,+88,31.000000 
 9,1100,+91,32.000000 
 9,1100,+94,30.000000 
 9,1100,+97,26.000000 
 9,1100,+100,25.000000 
 9,1400,+6,26.000000 
 9,1400,+7,26.000000 
 9,1400,+8,27.000000 
 9,1400,+9,28.000000 
 9,1400,+10,30.000000 
 9,1400,+11,31.000000 
 9,1400,+12,32.000000 
 9,1400,+13,33.000000 
 9,1400,+14,34.000000 
 9,1400,+15,34.000000 
 9,1400,+16,35.000000 
 9,1400,+17,35.000000 
 9,1400,+18,35.000000 
 9,1400,+19,33.000000 
 9,1400,+20,32.000000 
 9,1400,+21,30.000000 
 9,1400,+22,29.000000 
 9,1400,+23,27.000000 
 9,1400,+24,27.000000 
 9,1400,+25,26.000000 
 9,1400,+26,25.000000 
 9,1400,+27,25.000000 
 9,1400,+28,25.000000 
 9,1400,+29,24.000000 
 9,1400,+30,24.000000 
 9,1400,+31,24.000000 
 9,1400,+32,24.000000 
 9,1400,+33,26.000000 
 9,1400,+34,27.000000 
 9,1400,+35,29.000000 
 9,1400,+36,30.000000 
 9,1400,+37,31.000000 
 9,1400,+38,32.000000 
 9,1400,+39,32.000000 
 9,1400,+40,33.000000 
 9,1400,+41,33.000000 
 9,1400,+42,33.000000 
 9,1400,+43,32.000000 
 9,1400,+44,30.000000 
 9,1400,+45,28.000000 
 9,1400,+46,27.000000 
 9,1400,+47,26.000000 
 9,1400,+48,25.000000 
 9,1400,+49,25.000000 
 9,1400,+50,24.000000 
 9,1400,+51,23.000000 
 9,1400,+52,24.000000 
 9,1400,+53,24.000000 
 9,1400,+54,24.000000 
 9,1400,+55,24.000000 
 9,1400,+56,24.000000 
 9,1400,+57,25.000000 
 9,1400,+58,27.000000 
 9,1400,+59,28.000000 
 9,1400,+60,30.000000 
 9,1400,+61,32.000000 
 9,1400,+62,33.000000 
 9,1400,+63,33.000000 
 9,1400,+64,34.000000 
 9,1400,+65,34.000000 
 9,1400,+66,34.000000 
 9,1400,+67,33.000000 
 9,1400,+68,32.000000 
 9,1400,+69,30.000000 
 9,1400,+70,29.000000 
 9,1400,+71,28.000000 
 9,1400,+72,27.000000 
 9,1400,+73,26.000000 
 9,1400,+76,25.000000 
 9,1400,+79,25.000000 
 9,1400,+82,27.000000 
 9,1400,+85,31.000000 
 9,1400,+88,32.000000 
 9,1400,+91,30.000000 
 9,1400,+94,26.000000 
 9,1400,+97,25.000000 
 9,1700,+6,28.000000 
 9,1700,+7,30.000000 
 9,1700,+8,31.000000 
 9,1700,+9,32.000000 
 9,1700,+10,33.000000 
 9,1700,+11,34.000000 
 9,1700,+12,34.000000 
 9,1700,+13,35.000000 
 9,1700,+14,35.000000 
 9,1700,+15,35.000000 
 9,1700,+16,33.000000 
 9,1700,+17,32.000000 
 9,1700,+18,30.000000 
 9,1700,+19,29.000000 
 9,1700,+20,27.000000 
 9,1700,+21,27.000000 
 9,1700,+22,26.000000 
 9,1700,+23,25.000000 
 9,1700,+24,25.000000 
 9,1700,+25,25.000000 
 9,1700,+26,24.000000 
 9,1700,+27,24.000000 
 9,1700,+28,24.000000 
 9,1700,+29,24.000000 
 9,1700,+30,26.000000 
 9,1700,+31,27.000000 
 9,1700,+32,29.000000 
 9,1700,+33,30.000000 
 9,1700,+34,31.000000 
 9,1700,+35,32.000000 
 9,1700,+36,32.000000 
 9,1700,+37,33.000000 
 9,1700,+38,33.000000 
 9,1700,+39,33.000000 
 9,1700,+40,32.000000 
 9,1700,+41,30.000000 
 9,1700,+42,28.000000 
 9,1700,+43,27.000000 
 9,1700,+44,26.000000 
 9,1700,+45,25.000000 
 9,1700,+46,25.000000 
 9,1700,+47,24.000000 
 9,1700,+48,23.000000 
 9,1700,+49,24.000000 
 9,1700,+50,24.000000 
 9,1700,+51,24.000000 
 9,1700,+52,24.000000 
 9,1700,+53,24.000000 
 9,1700,+54,25.000000 
 9,1700,+55,27.000000 
 9,1700,+56,28.000000 
 9,1700,+57,30.000000 
 9,1700,+58,32.000000 
 9,1700,+59,33.000000 
 9,1700,+60,33.000000 
 9,1700,+61,34.000000 
 9,1700,+62,34.000000 
 9,1700,+63,34.000000 
 9,1700,+64,33.000000 
 9,1700,+65,32.000000 
 9,1700,+66,30.000000 
 9,1700,+67,29.000000 
 9,1700,+68,28.000000 
 9,1700,+69,27.000000 
 9,1700,+70,26.000000 
 9,1700,+73,25.000000 
 9,1700,+76,25.000000 
 9,1700,+79,27.000000 
 9,1700,+82,31.000000 
 9,1700,+85,32.000000 
 9,1700,+88,30.000000 
 9,1700,+91,26.000000 
 9,1700,+94,25.000000 
 9,2000,+6,33.000000 
 9,2000,+7,34.000000 
 9,2000,+8,35.000000 
 9,2000,+9,35.000000 
 9,2000,+10,35.000000 
 9,2000,+11,36.000000 
 9,2000,+12,35.000000 
 9,2000,+13,34.000000 
 9,2000,+14,32.000000 
 9,2000,+15,30.000000 
 9,2000,+16,29.000000 
 9,2000,+17,28.000000 
 9,2000,+18,27.000000 
 9,2000,+19,26.000000 
 9,2000,+20,25.000000 
 9,2000,+21,25.000000 
 9,2000,+22,25.000000 
 9,2000,+23,25.000000 
 9,2000,+24,25.000000 
 9,2000,+25,25.000000 
 9,2000,+26,25.000000 
 9,2000,+27,26.000000 
 9,2000,+28,28.000000 
 9,2000,+29,29.000000 
 9,2000,+30,30.000000 
 9,2000,+31,31.000000 
 9,2000,+32,32.000000 
 9,2000,+33,33.000000 
 9,2000,+34,33.000000 
 9,2000,+35,33.000000 
 9,2000,+36,33.000000 
 9,2000,+37,32.000000 
 9,2000,+38,30.000000 
 9,2000,+39,28.000000 
 9,2000,+40,27.000000 
 9,2000,+41,26.000000 
 9,2000,+42,25.000000 
 9,2000,+43,25.000000 
 9,2000,+44,24.000000 
 9,2000,+45,24.000000 
 9,2000,+46,23.000000 
 9,2000,+47,23.000000 
 9,2000,+48,23.000000 
 9,2000,+49,23.000000 
 9,2000,+50,23.000000 
 9,2000,+51,25.000000 
 9,2000,+52,27.000000 
 9,2000,+53,29.000000 
 9,2000,+54,30.000000 
 9,2000,+55,31.000000 
 9,2000,+56,33.000000 
 9,2000,+57,33.000000 
 9,2000,+58,34.000000 
 9,2000,+59,34.000000 
 9,2000,+60,34.000000 
 9,2000,+61,34.000000 
 9,2000,+62,32.000000 
 9,2000,+63,30.000000 
 9,2000,+64,29.000000 
 9,2000,+65,28.000000 
 9,2000,+66,27.000000 
 9,2000,+67,27.000000 
 9,2000,+70,25.000000 
 9,2000,+73,25.000000 
 9,2000,+76,29.000000 
 9,2000,+79,32.000000 
 9,2000,+82,33.000000 
 9,2000,+85,30.000000 
 9,2000,+88,27.000000 
 9,2000,+91,25.000000 
 9,2300,+6,35.000000 
 9,2300,+7,35.000000 
 9,2300,+8,36.000000 
 9,2300,+9,35.000000 
 9,2300,+10,34.000000 
 9,2300,+11,32.000000 
 9,2300,+12,30.000000 
 9,2300,+13,29.000000 
 9,2300,+14,28.000000 
 9,2300,+15,27.000000 
 9,2300,+16,26.000000 
 9,2300,+17,25.000000 
 9,2300,+18,25.000000 
 9,2300,+19,25.000000 
 9,2300,+20,25.000000 
 9,2300,+21,25.000000 
 9,2300,+22,25.000000 
 9,2300,+23,25.000000 
 9,2300,+24,26.000000 
 9,2300,+25,28.000000 
 9,2300,+26,29.000000 
 9,2300,+27,30.000000 
 9,2300,+28,31.000000 
 9,2300,+29,32.000000 
 9,2300,+30,33.000000 
 9,2300,+31,33.000000 
 9,2300,+32,33.000000 
 9,2300,+33,33.000000 
 9,2300,+34,32.000000 
 9,2300,+35,30.000000 
 9,2300,+36,28.000000 
 9,2300,+37,27.000000 
 9,2300,+38,26.000000 
 9,2300,+39,25.000000 
 9,2300,+40,25.000000 
 9,2300,+41,24.000000 
 9,2300,+42,24.000000 
 9,2300,+43,23.000000 
 9,2300,+44,23.000000 
 9,2300,+45,23.000000 
 9,2300,+46,23.000000 
 9,2300,+47,23.000000 
 9,2300,+48,25.000000 
 9,2300,+49,27.000000 
 9,2300,+50,29.000000 
 9,2300,+51,30.000000 
 9,2300,+52,31.000000 
 9,2300,+53,33.000000 
 9,2300,+54,33.000000 
 9,2300,+55,34.000000 
 9,2300,+56,34.000000 
 9,2300,+57,34.000000 
 9,2300,+58,34.000000 
 9,2300,+59,32.000000 
 9,2300,+60,30.000000 
 9,2300,+61,29.000000 
 9,2300,+62,28.000000 
 9,2300,+63,27.000000 
 9,2300,+64,27.000000 
 9,2300,+67,25.000000 
 9,2300,+70,25.000000 
 9,2300,+73,29.000000 
 9,2300,+76,32.000000 
 9,2300,+79,33.000000 
 9,2300,+82,30.000000 
 9,2300,+85,27.000000 
 9,2300,+88,25.000000 
 Start : 20250710 
 10,0200,+6,35.000000 
 10,0200,+7,34.000000 
 10,0200,+8,32.000000 
 10,0200,+9,30.000000 
 10,0200,+10,29.000000 
 10,0200,+11,28.000000 
 10,0200,+12,27.000000 
 10,0200,+13,26.000000 
 10,0200,+14,25.000000 
 10,0200,+15,25.000000 
 10,0200,+16,25.000000 
 10,0200,+17,25.000000 
 10,0200,+18,25.000000 
 10,0200,+19,25.000000 
 10,0200,+20,25.000000 
 10,0200,+21,26.000000 
 10,0200,+22,28.000000 
 10,0200,+23,29.000000 
 10,0200,+24,30.000000 
 10,0200,+25,31.000000 
 10,0200,+26,32.000000 
 10,0200,+27,33.000000 
 10,0200,+28,33.000000 
 10,0200,+29,33.000000 
 10,0200,+30,33.000000 
 10,0200,+31,32.000000 
 10,0200,+32,30.000000 
 10,0200,+33,28.000000 
 10,0200,+34,27.000000 
 10,0200,+35,26.000000 
 10,0200,+36,25.000000 
 10,0200,+37,25.000000 
 10,0200,+38,24.000000 
 10,0200,+39,24.000000 
 10,0200,+40,24.000000 
 10,0200,+41,24.000000 
 10,0200,+42,24.000000 
 10,0200,+43,24.000000 
 10,0200,+44,24.000000 
 10,0200,+45,25.000000 
 10,0200,+46,27.000000 
 10,0200,+47,29.000000 
 10,0200,+48,30.000000 
 10,0200,+49,31.000000 
 10,0200,+50,33.000000 
 10,0200,+51,33.000000 
 10,0200,+52,34.000000 
 10,0200,+53,34.000000 
 10,0200,+54,34.000000 
 10,0200,+55,34.000000 
 10,0200,+56,32.000000 
 10,0200,+57,30.000000 
 10,0200,+58,29.000000 
 10,0200,+59,28.000000 
 10,0200,+60,27.000000 
 10,0200,+61,27.000000 
 10,0200,+64,25.000000 
 10,0200,+67,25.000000 
 10,0200,+70,29.000000 
 10,0200,+73,32.000000 
 10,0200,+76,33.000000 
 10,0200,+79,30.000000 
 10,0200,+82,27.000000 
 10,0200,+85,25.000000 
 10,0500,+6,30.000000 
 10,0500,+7,29.000000 
 10,0500,+8,28.000000 
 10,0500,+9,27.000000 
 10,0500,+10,26.000000 
 10,0500,+11,25.000000 
 10,0500,+12,25.000000 
 10,0500,+13,25.000000 
 10,0500,+14,25.000000 
 10,0500,+15,25.000000 
 10,0500,+16,25.000000 
 10,0500,+17,25.000000 
 10,0500,+18,26.000000 
 10,0500,+19,28.000000 
 10,0500,+20,29.000000 
 10,0500,+21,30.000000 
 10,0500,+22,31.000000 
 10,0500,+23,32.000000 
 10,0500,+24,33.000000 
 10,0500,+25,33.000000 
 10,0500,+26,33.000000 
 10,0500,+27,33.000000 
 10,0500,+28,32.000000 
 10,0500,+29,30.000000 
 10,0500,+30,28.000000 
 10,0500,+31,27.000000 
 10,0500,+32,26.000000 
 10,0500,+33,25.000000 
 10,0500,+34,25.000000 
 10,0500,+35,24.000000 
 10,0500,+36,24.000000 
 10,0500,+37,24.000000 
 10,0500,+38,24.000000 
 10,0500,+39,24.000000 
 10,0500,+40,24.000000 
 10,0500,+41,24.000000 
 10,0500,+42,25.000000 
 10,0500,+43,27.000000 
 10,0500,+44,29.000000 
 10,0500,+45,30.000000 
 10,0500,+46,31.000000 
 10,0500,+47,33.000000 
 10,0500,+48,33.000000 
 10,0500,+49,34.000000 
 10,0500,+50,34.000000 
 10,0500,+51,34.000000 
 10,0500,+52,34.000000 
 10,0500,+53,32.000000 
 10,0500,+54,30.000000 
 10,0500,+55,29.000000 
 10,0500,+56,28.000000 
 10,0500,+57,27.000000 
 10,0500,+58,27.000000 
 10,0500,+61,25.000000 
 10,0500,+64,25.000000 
 10,0500,+67,29.000000 
 10,0500,+70,32.000000 
 10,0500,+73,33.000000 
 10,0500,+76,30.000000 
 10,0500,+79,27.000000 
 10,0500,+82,25.000000 
 10,0800,+6,27.000000 
 10,0800,+7,26.000000 
 10,0800,+8,25.000000 
 10,0800,+9,25.000000 
 10,0800,+10,25.000000 
 10,0800,+11,25.000000 
 10,0800,+12,25.000000 
 10,0800,+13,25.000000 
 10,0800,+14,25.000000 
 10,0800,+15,26.000000 
 10,0800,+16,28.000000 
 10,0800,+17,29.000000 
 10,0800,+18,30.000000 
 10,0800,+19,31.000000 
 10,0800,+20,32.000000 
 10,0800,+21,33.000000 
 10,0800,+22,33.000000 
 10,0800,+23,33.000000 
 10,0800,+24,33.000000 
 10,0800,+25,32.000000 
 10,0800,+26,30.000000 
 10,0800,+27,28.000000 
 10,0800,+28,27.000000 
 10,0800,+29,26.000000 
 10,0800,+30,25.000000 
 10,0800,+31,25.000000 
 10,0800,+32,24.000000 
 10,0800,+33,24.000000 
 10,0800,+34,24.000000 
 10,0800,+35,24.000000 
 10,0800,+36,24.000000 
 10,0800,+37,24.000000 
 10,0800,+38,24.000000 
 10,0800,+39,25.000000 
 10,0800,+40,27.000000 
 10,0800,+41,29.000000 
 10,0800,+42,30.000000 
 10,0800,+43,31.000000 
 10,0800,+44,33.000000 
 10,0800,+45,33.000000 
 10,0800,+46,34.000000 
 10,0800,+47,34.000000 
 10,0800,+48,34.000000 
 10,0800,+49,34.000000 
 10,0800,+50,32.000000 
 10,0800,+51,30.000000 
 10,0800,+52,29.000000 
 10,0800,+53,28.000000 
 10,0800,+54,27.000000 
 10,0800,+55,27.000000 
 10,0800,+56,26.000000 
 10,0800,+57,25.000000 
 10,0800,+58,25.000000 
 10,0800,+59,25.000000 
 10,0800,+60,25.000000 
 10,0800,+61,25.000000 
